technology_id,country,name,groundwater,surfacewater,waterquality,waterquality_referring,watersupply,water_use_rights,water_comments
3839,MX,Microcuencas de captación de agua para el cultivo Milpa en La Mixteca Oaxaqueña,50M_PLUS,POOR,UNUSABLE,,RAINFED,INDIVIDUAL,Solo hay disponiblidad para los cultivos y animales en el ciclo de ´lluvias (marzo-abril hasta septiembre)
3848,TJ,Создание биоценоза сельхозкултурь с целю увеличение плодородия почв для получение высокого и допольнительного урожая,5_50M,GOOD,GOOD,,IRRIGATION,COMMUNAL,Для орошение используется речная вода
3850,TJ,Подпокровный посев многолетных трав в склоновых землях горного региона,5_50M,GOOD,GOOD,,IRRIGATION,COMMUNAL,"Качество пытевая вода хорошая, воды хватает для питье и орошение земель в регионе"
3852,BD,Application of balanced fertiliser to improve soil productivity,5_50M,POOR,GOOD,BOTH,MIXED,INDIVIDUAL,episodically
3854,TJ,ЭФФЕКТИВНАЯ ПРАКТИКА БОРЬБЫ С КОЛОРАДСКИМ ЖУКОМ КАРТОФЕЛЬЯ НА ПРИУСАДЕБНОМ УЧАСТКЕ,5_50M,GOOD,GOOD,,IRRIGATION,COMMUNAL,В Рашском районе земледелие основанно на орошаемое основе. Имеются достаточная вод для возделивание сельхозкультур.
3855,TJ,Эффективность обработки почвы в борьбе  против   вредителей сельхозяйственных культур,5_50M,GOOD,GOOD,,IRRIGATION,COMMUNAL,"Питьевя вода является источниковая, иригационная вода соберётся из верхный горы село."
3856,TJ,Сафлор-рекомендованная масличная култьтура в условиях изменение климата,5_50M,POOR,GOOD,,MIXED,COMMUNAL,В период дождей накапливается дождевая вода и наносить ущерб полям.
3866,KE,Cut-stump treatment,,MEDIUM,POOR,,RAINFED,COMMUNAL,
3898,CO,Sistema Silvopastoril,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,INDIVIDUAL,
3993,BJ,Fabrication et utilisation du compost,LESS_5M,MEDIUM,POOR,,RAINFED,COMMUNAL,
4010,UZ,Lining the bottom of the channel with polyethylene film,LESS_5M,GOOD,GOOD,,IRRIGATION,OTHER,Surface sources water is polluted from drainage runoff discharges from irrigation fields
4035,UZ,Cultivation of  Indigofera (Indigofera tinctoria) to restore marginal lands and to increase local communities incomes,LESS_5M,MEDIUM,POOR,,IRRIGATION,OTHER,Surface waters are polluted by discharge of drainage runoff from irrigated fields
4037,UZ,Pasture shelterbelts in the desert zone,5_50M,POOR,POOR,,RAINFED,OTHER,Water in surface sources is polluted from drainage runoff discharges from irrigation fields
4040,UZ,Creation of improved autumn-winter pastures in the foothill zone of Uzbekistan,50M_PLUS,MEDIUM,GOOD,,RAINFED,INDIVIDUAL,
4042,UZ,Counter watering method of furrow irrigation,LESS_5M,GOOD,GOOD,,IRRIGATION,OTHER,Water in surface sources is polluted from drainage runoff discharges from irrigation fields
4043,EC,Prácticas de restauración y manejo sostenible en los páramos de La Esperanza,ONSURFACE,GOOD,POOR,,IRRIGATION,COMMUNAL,"): La calidad del agua de la zona está condicionada por los minerales que arrastra del suelo. La zona presenta permeabilidad baja y los acuíferos son muy locales (Burbano y otros, 2015)."
4044,EC,Protección de fuentes de agua en la comunidad de Llimpes,ONSURFACE,GOOD,POOR,,MIXED,COMMUNAL,
4046,EC,Protección de fuentes de agua para consumo humano para la Comunidad de Puñachizag,ONSURFACE,GOOD,POOR,,MIXED,COMMUNAL,
4048,EC,Rehabilitación del sistema de abrevaderos en la comunidad de Santa Lucia Arriba.,ONSURFACE,GOOD,POOR,,RAINFED,OPEN_ACCESS|COMMUNAL,"No se dispone información específica del área sobre agua subterránea. Se estima que el suelo es poco permeable y los acuíferos son muy localizados (INAMHI, 2015). La calidad del agua se ve afectada principalmente por la deposición de heces del ganado que con la lluvia son arrastradas a áreas de captación y conducción de agua."
4050,EC,Implementation of a fog water capture system in a conservation area in the community of Shaushi.,ONSURFACE,MEDIUM,POOR,,MIXED,COMMUNAL,"The monitoring of the captured water is currently being carried out, with the result that up to now the water is of acceptable quality. There is no specific groundwater information available for the area. It is estimated that the soil is not very permeable and the aquifers are very localized (INAMHI, 2015)."
4051,TN,Plantation d’arbustes fourragers,LESS_5M,POOR,POOR,,RAINFED,INDIVIDUAL,
4053,TN,Resemis d’espèces pastorales locales,ONSURFACE,POOR,AGRICULTURALUSE,,RAINFED,OPEN_ACCESS,
4055,TN,Travail minimum des sols pour une agriculture de conservation,50M_PLUS,POOR,POOR,,RAINFED,INDIVIDUAL,
4086,CO,Reforestación Protectora,50M_PLUS,MEDIUM,AGRICULTURALUSE,,RAINFED,COMMUNAL,
4087,CO,Cultivo Asociado de Algodón y Maíz,LESS_5M,GOOD,AGRICULTURALUSE,,RAINFED,INDIVIDUAL,Hay disponibilidad de agua en el suelo a lo largo del año.
4089,CO,Agricultura Anfibia,ONSURFACE,GOOD,AGRICULTURALUSE,,RAINFED,COMMUNAL,
4092,AM,Slope erosion control using wooden pile walls,5_50M,MEDIUM,GOOD,,MIXED,OPEN_ACCESS,There are substantial amounts of water (seasonally) from water from melted snow of Aragats mountain
4099,TH,Planting Eucalyptus on rice bunds to lower saline groundwater,LESS_5M,POOR,POOR,,RAINFED,OTHER,Shallow saline groundwater exists because of the low-lying discharge area and the source of the salt is under the surface of the land.
4101,AM,High-altitude afforestation for erosion control,5_50M,MEDIUM,POOR,,MIXED,COMMUNAL,
4112,BD,Pitcher irrigation for the management of moderately saline soils,LESS_5M,MEDIUM,UNUSABLE,,MIXED,OPEN_ACCESS,
4114,TH,Small Irrigation System for Highland Rice Terraces,ONSURFACE,GOOD,GOOD,,RAINFED,COMMUNAL,ปริมาณน้ำจะแปรผันตามฤดูการ เช่น ฤดูฝนน้ำจะมีปริมาณมากโดยส่วนใหญ่เกษตรกรจะทำการปลูกข้าว ในฤดูแล้งน้ำจะมีปริมาณน้อย เกษตรกรจึงจำเป็นต้องเลือกพืชปลูกที่ใช้น้ำน้อย เช่น พริก กะหล่ำ เป็นต้น อาจมีผลกระทบเรื่องสารพิษที่ปะปนในน้ำจากกระหล่ำบนดอย
4115,TH,Integrated Land Management: The Khok-Nong-Na Model,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,OPEN_ACCESS|COMMUNAL,"Generally, land users in upstream of the watershed area cultivated cabbage, maize or red onion. They used chemical fertilizers, insecticides and herbicides in this area, where some areas faced problem about contaminated water especially in the off-site area."
4120,CO,Sistema Agroforestal,5_50M,MEDIUM,AGRICULTURALUSE,,MIXED,INDIVIDUAL,"La disponibilidad de agua depende de las lluvias y el almacenamiento en el suelo. En época de sequía, se cuenta con un pequeño estanque (cosecha de agua) que abastece una parte de la tecnología por un corto tiempo."
4123,TH,Water Storage Ponds in Small-Scale Agricultural Areas,5_50M,GOOD,AGRICULTURALUSE,,RAINFED,INDIVIDUAL,
4126,BA,Cultivation of blueberries on infertile/degraded soils using plant pots,ONSURFACE,MEDIUM,AGRICULTURALUSE,,IRRIGATION,OPEN_ACCESS,
4134,ET,Closed Area Management in Abagerima Learning Watershed,5_50M,GOOD,POOR,BOTH,RAINFED,OPEN_ACCESS|INDIVIDUAL,Both surface & ground water availabilities are small in March & April at the end of the dry season.
4135,ET,Community-Based Closed Area Management,5_50M,MEDIUM,POOR,BOTH,RAINFED,COMMUNAL|INDIVIDUAL,'Flooding' relates to immediate surface runoff during heavy storms
4136,ET,Integrated Farm Land Conservation,LESS_5M,MEDIUM,POOR,SURFACE,RAINFED,OPEN_ACCESS|INDIVIDUAL,
4138,ET,Homestead Development,LESS_5M,MEDIUM,POOR,BOTH,MIXED,OPEN_ACCESS|INDIVIDUAL,"A major source of pollution are sediments resulting from soil erosion on cultivated land, and excess runoff from overgrazed areas."
4143,TN,Les « Meskats » : système d’exploitation des eaux de ruissellement dans le Sahel tunisien,ONSURFACE,GOOD,GOOD,SURFACE,MIXED,INDIVIDUAL,
4146,TH,The new theory of agriculture for mixed farming systems,5_50M,MEDIUM,AGRICULTURALUSE,SURFACE,RAINFED,INDIVIDUAL,
4149,TH,Planting of Acacia ampliceps to control severely salt-affected land.,5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,,
4158,TH,"Planting a Halophyte (Sporobolus virginicus, ""Dixie grass"") to rehabilitate severely saline soil.",LESS_5M,,,,RAINFED,OTHER,Shallow saline groundwater exists because of low lying discharge area and salt source beneath under the ground.
4161,TH,Land Use Change from Rice to Vegetables,5_50M,MEDIUM,AGRICULTURALUSE,BOTH,MIXED,OPEN_ACCESS,
4167,TN,Valorisation des eaux de crues à travers la technique des « Mgouds »,ONSURFACE,GOOD,POOR,GROUND,RAINFED,COMMUNAL,
4168,TN,Fixation des dunes de sables avec les feuilles de Palmes,50M_PLUS,POOR,UNUSABLE,,RAINFED,COMMUNAL,
4169,TN,Amélioration pastorale par la mise en repos,50M_PLUS,POOR,UNUSABLE,GROUND,RAINFED,COMMUNAL,
4172,TN,Irrigation déficitaire à l’eau salée en milieu aride,ONSURFACE,GOOD,UNUSABLE,SURFACE,MIXED,COMMUNAL,
4176,TH,Use of Organic Fertilizers for Organic Crop Pproduction on Infertile Soil,5_50M,GOOD,AGRICULTURALUSE,SURFACE,RAINFED,INDIVIDUAL,
4223,TH,Irrigation branch canals in acid sulfate soils,5_50M,GOOD,AGRICULTURALUSE,SURFACE,IRRIGATION,INDIVIDUAL,
4227,BD,Dyke and Ditch multi-cropping system,LESS_5M,GOOD,AGRICULTURALUSE,SURFACE,MIXED,OPEN_ACCESS,
4233,TH,Bio-fermentation for Soil Improvement (Thailand),5_50M,MEDIUM,AGRICULTURALUSE,,RAINFED,OPEN_ACCESS,Water quality is suitable for agriculture but not good for household use
4242,TH,Organic Farming on a Moderate Hillside Slope,50M_PLUS,GOOD,AGRICULTURALUSE,,OTHER,INDIVIDUAL,-
4252,TH,Moo Lum Pig Farming: A Zero-Waste Management Technology,50M_PLUS,GOOD,AGRICULTURALUSE,,OTHER,INDIVIDUAL,-
4273,GE,Pasture-weed control by thistle cutting,LESS_5M,GOOD,POOR,BOTH,RAINFED,OPEN_ACCESS,Only in years with low precipitation there is water shortage in August and September.
4274,GE,Rehabilitation of Windbreaks,5_50M,POOR,GOOD,GROUND,RAINFED,,There is no local access to water. The water for irrigation had to be moved from the village 15 km away.
4275,GE,Introduction of Crop Rotation,5_50M,POOR,POOR,GROUND,RAINFED,OPEN_ACCESS,
4276,GE,Establishment of a paddock system and improvement of degraded pastureland.,5_50M,POOR,POOR,GROUND,RAINFED,OPEN_ACCESS,
4281,TH,Continuous bench terrace in high sloping area for tea plantation,50M_PLUS,GOOD,AGRICULTURALUSE,,MIXED,COMMUNAL,"In the past, there was no soil and water conservation measure, where soil erosion and severe runoff is occurred when it has heavy rain, especially during the rainy season. Soil surface was transported to the lower part, where organic matter and plant nutrients lost from this area and small rill and deep groove is formed in the upper part. Moreover such soil sediment in runoff accumulated in the channel and natural reservoir."
4283,TH,Integrated Soil Management for Organic Vegetables on the Highland Watershed in the Northern Region,50M_PLUS,GOOD,AGRICULTURALUSE,,OTHER,COMMUNAL,"Water flows from the watershed area of the upper forest, and not flow through the conventional agricultural area."
4284,BD,Soil Conservation Through Bench Terrace Technology in Highly Degradable Hilly Slopy Areas of Bangladesh,50M_PLUS,POOR,POOR,GROUND,MIXED,OPEN_ACCESS,
4285,BA,Addressing shallow landslides by using wooden pole structures.,ONSURFACE,MEDIUM,AGRICULTURALUSE,SURFACE,RAINFED,OPEN_ACCESS,
4287,BD,Protection from land degradation through conservation of medicinal plants by involving ethnic communities.,50M_PLUS,MEDIUM,POOR,SURFACE,MIXED,OPEN_ACCESS,
4295,TJ,Cultivation of local juniper species for rehabilitation of degrading woodland pastures,5_50M,MEDIUM,,,,,"Juniper typically grows in areas without ground water influence, but locally and where deforestation has not impacted the stands too much, juniper can also grow in riparian areas outside of the immediate influence of the river and subsoil water."
4296,TJ,Onion production by greenhouse propagation and transplantation,LESS_5M,MEDIUM,AGRICULTURALUSE,BOTH,IRRIGATION,OTHER,
4300,BD,Afforestation with mangrove plants to protect land degradation,5_50M,EXCESS,UNUSABLE,SURFACE,RAINFED,OPEN_ACCESS,
4303,TJ,Applying zero tillage technology for climate change sensitive rain-fed arable farming,5_50M,MEDIUM,,,RAINFED,,
4307,TJ,Applying drip irrigation for efficient irrigation water use in varying contexts,,POOR,,,IRRIGATION,COMMUNAL|INDIVIDUAL|OTHER,Grond water table varying between <5 m and >50 m.
4311,TJ,Prevention of riverbank erosion by combination of green and grey measures,LESS_5M,GOOD,,,MIXED,,
4312,TH,The application of marl to improve acid soils,5_50M,GOOD,AGRICULTURALUSE,SURFACE,MIXED,COMMUNAL,
4328,HT,Agro-silvo-pastoralisme on north facing slopes,5_50M,GOOD,POOR,BOTH,RAINFED,OPEN_ACCESS|COMMUNAL,
4329,BD,Mixed plantation with slow growing indigenous species to protect land degradation,5_50M,MEDIUM,POOR,SURFACE,RAINFED,OPEN_ACCESS,
4333,BD,Creating green shelter-belt through Jhau (Casuarina equisetifolia) plantation in coastal area,5_50M,EXCESS,UNUSABLE,BOTH,RAINFED,OPEN_ACCESS,
4336,TH,Planting sunn hemp as green manure for soil improvement,5_50M,GOOD,AGRICULTURALUSE,SURFACE,MIXED,COMMUNAL,Soil was polluted by chemical agriculture during summer.
4337,VN,Устойчивое землепользование территории водосборного бассейна Суой Сап,5_50M,EXCESS,POOR,SURFACE,MIXED,INDIVIDUAL,"Затопление территории происходит в период сезона дождей,"
4367,BA,Afforestation of bare land in karst areas,,POOR,GOOD,BOTH,RAINFED,COMMUNAL,"Herzegovina area is characterized as a Karst region, with hilly topography, and flat areas with highly productive fields. Soil erosion is very frequent due to low vegetation cover in hilly areas, and frequent forest fires which destroy vegetation and soils. Drinking water resources are also endangered and sometimes polluted after heavy rains and fires. On the other hand, floods occur on the lower and more productive parts, as water regime of Herzegovina is very vulnerable."
4372,BD,Assisted Natural Regeneration,5_50M,GOOD,POOR,SURFACE,RAINFED,OPEN_ACCESS,
4391,TH,Using shallow wells for crops and lowering the saline groundwater table,LESS_5M,MEDIUM,AGRICULTURALUSE,GROUND,OTHER,OTHER,saline groundwater
4571,NI,Cercas vivas,ONSURFACE,GOOD,POOR,SURFACE,RAINFED,INDIVIDUAL,
4572,NI,Obras de bioingeniería para evitar erosión de suelo,ONSURFACE,GOOD,POOR,SURFACE,RAINFED,COMMUNAL,
4574,NI,Sistema de recolección de agua de lluvia,ONSURFACE,MEDIUM,POOR,SURFACE,RAINFED,COMMUNAL,
4576,NI,Hornos mejorados,ONSURFACE,POOR,POOR,SURFACE,RAINFED,INDIVIDUAL,
4577,NI,Barreras vivas,50M_PLUS,GOOD,POOR,SURFACE,MIXED,INDIVIDUAL,Está cuenca se caracteriza por no contar con mantos de agua subterráneos.
4578,NI,Ecofogón Modelo Justa,,GOOD,POOR,SURFACE,RAINFED,COMMUNAL|INDIVIDUAL,
4579,NI,Sistema de tratamiento de aguas mieles,,GOOD,POOR,SURFACE,MIXED,COMMUNAL,En la zona solo hay disponibilidad de aguas superficiales
